"FUNC-ID","page","route","element","text","action","expected","actual","status","console","network"
"FUNC-1175","系统设置/状态","/settings/settings-status","li/menuitem","AI 助手","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1176","系统设置/状态","/settings/settings-status","li/menuitem","报告中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1177","系统设置/状态","/settings/settings-status","li/menuitem","模型中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1178","系统设置/状态","/settings/settings-status","li/menuitem","知识库","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1179","系统设置/状态","/settings/settings-status","li/menuitem","任务中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1180","系统设置/状态","/settings/settings-status","li/menuitem","系统设置","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1181","系统设置/状态","/settings/settings-status","button/button","快捷操作","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1182","系统设置/状态","/settings/settings-status","button/button","收起菜单","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1183","系统设置/状态","/settings/settings-status","div/tab","系统状态总览","switch","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1184","系统设置/状态","/settings/settings-status","div/tab","用户与权限管理","switch","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1185","系统设置/状态","/settings/settings-status","div/tab","接口配置总览","switch","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1186","系统设置/状态","/settings/settings-status","input/input","搜索模块或服务","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1187","系统设置/状态","/settings/settings-status","button/button","","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1188","系统设置/状态","/settings/settings-status","button/button","刷新","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1189","系统设置/状态","/settings/settings-status","button/button","导出报告","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1190","系统设置/状态","/settings/settings-status","span/button","Increase Value","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1191","系统设置/状态","/settings/settings-status","span/button","Decrease Value","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1192","系统设置/状态","/settings/settings-status","input/spinbutton","","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1193","系统设置/状态","/settings/settings-status","span/button","Increase Value","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1194","系统设置/状态","/settings/settings-status","span/button","Decrease Value","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1195","系统设置/状态","/settings/settings-status","input/spinbutton","","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1196","系统设置/状态","/settings/settings-status","span/button","Increase Value","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1197","系统设置/状态","/settings/settings-status","span/button","Decrease Value","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1198","系统设置/状态","/settings/settings-status","input/spinbutton","","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1199","系统设置/状态","/settings/settings-status","span/button","Increase Value","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1200","系统设置/状态","/settings/settings-status","span/button","Decrease Value","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1201","系统设置/状态","/settings/settings-status","input/spinbutton","","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1202","系统设置/状态","/settings/settings-status","button/switch","","interact","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1203","系统设置/状态","/settings/settings-status","button/switch","","interact","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1204","系统设置/状态","/settings/settings-status","button/switch","","interact","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1205","系统设置/状态","/settings/settings-status","button/switch","","interact","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1206","系统设置/状态","/settings/settings-status","button/button","保存运行参数","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1207","系统设置/用户","/settings/settings-user","input/combobox","","select","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1208","系统设置/用户","/settings/settings-user","button/button","通知中心","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1209","系统设置/用户","/settings/settings-user","button/button","帮助中心","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1210","系统设置/用户","/settings/settings-user","button/button","刷新当前视图","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1211","系统设置/用户","/settings/settings-user","button/button","最终验收管理员 A admin","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1212","系统设置/用户","/settings/settings-user","li/menuitem","首页","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1213","系统设置/用户","/settings/settings-user","li/menuitem","数据中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1214","系统设置/用户","/settings/settings-user","li/menuitem","预测中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1215","系统设置/用户","/settings/settings-user","li/menuitem","策略中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1216","系统设置/用户","/settings/settings-user","li/menuitem","AI 助手","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1217","系统设置/用户","/settings/settings-user","li/menuitem","报告中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1218","系统设置/用户","/settings/settings-user","li/menuitem","模型中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1219","系统设置/用户","/settings/settings-user","li/menuitem","知识库","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1220","系统设置/用户","/settings/settings-user","li/menuitem","任务中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1221","系统设置/用户","/settings/settings-user","li/menuitem","系统设置","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1222","系统设置/用户","/settings/settings-user","button/button","快捷操作","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1223","系统设置/用户","/settings/settings-user","button/button","收起菜单","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1224","系统设置/用户","/settings/settings-user","div/tab","系统状态总览","switch","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1225","系统设置/用户","/settings/settings-user","div/tab","用户与权限管理","switch","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1226","系统设置/用户","/settings/settings-user","div/tab","接口配置总览","switch","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1227","系统设置/用户","/settings/settings-user","input/input","搜索用户名 / 显示名 / 角色","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1228","系统设置/用户","/settings/settings-user","button/button","","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1229","系统设置/用户","/settings/settings-user","button/button","新增用户","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1230","系统设置/用户","/settings/settings-user","button/button","刷新","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1231","系统设置/用户","/settings/settings-user","button/button","批量操作","click","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1232","系统设置/用户","/settings/settings-user","input/input","Select all","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1233","系统设置/用户","/settings/settings-user","input/input","Select all","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1234","系统设置/用户","/settings/settings-user","input/input","","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1235","系统设置/用户","/settings/settings-user","button/button","编辑","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1236","系统设置/用户","/settings/settings-user","button/button","禁用","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1237","系统设置/用户","/settings/settings-user","button/button","重置密码","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1238","系统设置/用户","/settings/settings-user","button/button","分配角色","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1239","系统设置/用户","/settings/settings-user","button/button","删除","click","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1240","系统设置/用户","/settings/settings-user","input/input","","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1241","系统设置/用户","/settings/settings-user","button/button","编辑","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1242","系统设置/用户","/settings/settings-user","button/button","禁用","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1243","系统设置/用户","/settings/settings-user","button/button","重置密码","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1244","系统设置/用户","/settings/settings-user","button/button","分配角色","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1245","系统设置/用户","/settings/settings-user","button/button","删除","click","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1246","系统设置/用户","/settings/settings-user","input/input","","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1247","系统设置/用户","/settings/settings-user","button/button","编辑","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1248","系统设置/用户","/settings/settings-user","button/button","禁用","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1249","系统设置/用户","/settings/settings-user","button/button","重置密码","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1250","系统设置/用户","/settings/settings-user","button/button","分配角色","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1251","系统设置/用户","/settings/settings-user","button/button","删除","click","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1252","系统设置/用户","/settings/settings-user","input/input","","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1253","系统设置/用户","/settings/settings-user","button/button","编辑","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1254","系统设置/用户","/settings/settings-user","button/button","禁用","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1255","系统设置/用户","/settings/settings-user","button/button","重置密码","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1256","系统设置/用户","/settings/settings-user","button/button","分配角色","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1257","系统设置/用户","/settings/settings-user","button/button","删除","click","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1258","系统设置/用户","/settings/settings-user","button/button","","click","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1259","系统设置/用户","/settings/settings-user","a/link","1","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1260","系统设置/用户","/settings/settings-user","button/button","","click","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1261","系统设置/用户","/settings/settings-user","input/spinbutton","12","input","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1262","系统设置/用户","/settings/settings-user","input/spinbutton","5","input","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1263","系统设置/用户","/settings/settings-user","input/spinbutton","30","input","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1264","系统设置/用户","/settings/settings-user","button/switch","","interact","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1265","系统设置/用户","/settings/settings-user","button/switch","","interact","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1266","系统设置/用户","/settings/settings-user","button/switch","","interact","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1267","系统设置/用户","/settings/settings-user","button/button","","click","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1268","系统设置/用户","/settings/settings-user","a/link","1","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1269","系统设置/用户","/settings/settings-user","button/button","","click","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1270","系统设置/API","/settings/settings-api","input/combobox","","select","保持明确禁用态，不触发未授权或缺少上下文的动作","页面明确 disabled，状态与权限/上下文边界一致","Disabled-by-design","N/A","N/A"
"FUNC-1271","系统设置/API","/settings/settings-api","button/button","通知中心","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1272","系统设置/API","/settings/settings-api","button/button","帮助中心","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1273","系统设置/API","/settings/settings-api","button/button","刷新当前视图","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1274","系统设置/API","/settings/settings-api","button/button","最终验收管理员 A admin","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1275","系统设置/API","/settings/settings-api","li/menuitem","首页","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1276","系统设置/API","/settings/settings-api","li/menuitem","数据中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1277","系统设置/API","/settings/settings-api","li/menuitem","预测中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1278","系统设置/API","/settings/settings-api","li/menuitem","策略中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1279","系统设置/API","/settings/settings-api","li/menuitem","AI 助手","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1280","系统设置/API","/settings/settings-api","li/menuitem","报告中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1281","系统设置/API","/settings/settings-api","li/menuitem","模型中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1282","系统设置/API","/settings/settings-api","li/menuitem","知识库","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1283","系统设置/API","/settings/settings-api","li/menuitem","任务中心","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1284","系统设置/API","/settings/settings-api","li/menuitem","系统设置","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1285","系统设置/API","/settings/settings-api","button/button","快捷操作","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1286","系统设置/API","/settings/settings-api","button/button","收起菜单","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1287","系统设置/API","/settings/settings-api","div/tab","系统状态总览","switch","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1288","系统设置/API","/settings/settings-api","div/tab","用户与权限管理","switch","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1289","系统设置/API","/settings/settings-api","div/tab","接口配置总览","switch","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1290","系统设置/API","/settings/settings-api","input/input","搜索接口名称 / 服务类型","input","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1291","系统设置/API","/settings/settings-api","button/button","","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1292","系统设置/API","/settings/settings-api","button/button","测试全部接口","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1293","系统设置/API","/settings/settings-api","button/button","刷新","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1294","系统设置/API","/settings/settings-api","button/button","保存配置","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1295","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1296","系统设置/API","/settings/settings-api","button/button","编辑配置","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1297","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1298","系统设置/API","/settings/settings-api","button/button","编辑配置","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1299","系统设置/API","/settings/settings-api","button/button","测试连接","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-1300","系统设置/API","/settings/settings-api","button/button","编辑配置","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
